FRAME   ID  X   Y
874 0 147 56
874 1 166 66
875 0 147 55
875 1 164 65
876 0 147 56
876 1 163 66
877 0 147 55
877 1 163 65
878 0 147 56
878 1 162 66
879 0 147 55
879 1 160 65
880 0 147 56
880 1 160 66
881 0 147 55
881 1 160 65
882 0 147 55
882 1 160 66
883 0 147 55
883 1 160 65
884 0 147 55
884 1 160 66
885 0 146 54
885 1 159 65
886 0 145 53
886 1 160 66
887 0 146 53
887 1 159 65
888 0 145 53
888 1 160 66
889 0 145 52
889 1 159 65
890 0 144 50
890 1 159 65
891 0 144 48
891 1 159 65
892 0 144 48
892 1 159 65
893 0 144 46
893 1 158 65
894 0 144 44
894 1 157 64
895 0 144 42
895 1 157 62
896 0 144 41
896 1 157 61
897 0 144 42
897 1 156 61
898 0 144 41
898 1 155 61
899 0 144 41
899 1 156 60
900 0 144 41
900 1 155 59
901 0 144 41
901 1 155 59
902 0 144 41
902 1 154 58
903 0 144 41
903 1 153 57
904 0 144 41
904 1 153 57
905 0 144 41
905 1 153 57
906 0 144 41
906 1 153 57
907 0 144 41
907 1 152 56
908 0 144 41
908 1 151 55
909 0 144 41
909 1 152 56
910 0 144 41
910 1 151 55
911 0 145 40
911 1 151 55
912 0 146 38
912 1 151 55
913 0 145 37
913 1 151 55
914 0 146 37
914 1 151 55
915 0 146 36
915 1 151 55
916 0 146 35
916 1 151 55
917 0 147 34
917 1 151 55
918 0 148 32
918 1 151 54
919 0 148 31
919 1 150 52
920 0 148 30
920 1 149 51
921 0 148 29
921 1 149 50
922 0 148 29
922 1 149 49
923 0 148 29
923 1 149 49
924 0 148 28
924 1 149 48
925 0 148 27
925 1 149 47
926 0 147 28
926 1 149 47
927 0 148 27
927 1 149 46
928 0 147 28
928 1 149 46
929 0 147 27
929 1 149 44
930 0 146 27
930 1 149 43
931 0 145 27
931 1 149 44
932 0 145 26
932 1 150 43
933 0 144 24
933 1 150 42
934 0 143 24
934 1 150 41
935 0 143 23
935 1 150 42
936 0 142 22
936 1 150 40
937 0 141 21
937 1 151 39
938 0 141 20
938 1 152 39
939 0 141 20
939 1 152 39
940 0 141 20
940 1 152 38
941 0 140 19
941 1 152 37
942 0 139 20
942 1 152 36
943 0 140 19
943 1 153 35
944 0 139 20
944 1 154 35
945 0 139 19
945 1 153 34
946 0 139 19
946 1 153 33
947 0 139 20
947 1 153 33
948 0 139 19
948 1 153 33
949 0 139 20
949 1 153 33
950 0 139 20
950 1 153 33
951 0 138 19
951 1 153 33
952 0 137 19
952 1 153 33
953 0 137 19
953 1 153 33
954 0 136 18
954 1 153 33
955 0 134 16
955 1 152 32
956 0 134 16
956 1 151 31
957 0 133 15
957 1 151 31
958 0 134 16
958 1 151 31
959 0 133 15
959 1 151 31
960 0 133 15
960 1 150 30
961 0 133 15
961 1 149 29
962 0 133 15
962 1 148 28
963 0 133 15
963 1 146 26
964 0 133 15
964 1 146 26
965 0 133 15
965 1 145 25
966 0 133 14
966 1 145 25
967 0 133 13
967 1 145 25
968 0 132 13
968 1 145 24
969 0 131 12
969 1 145 23
970 0 132 12
970 1 145 24
971 0 130 11
971 1 145 23
972 0 128 10
972 1 145 24
973 0 128 9
973 1 145 23
974 0 127 9
974 1 145 23
975 0 128 9
975 1 145 22
976 0 127 9
976 1 145 21
977 0 128 9
977 1 145 21
978 0 128 10
978 1 145 21
979 0 128 9
979 1 145 20
980 0 128 10
980 1 145 20
981 0 128 9
981 1 145 20
982 0 128 10
982 1 145 20
983 0 128 10
983 1 145 20
984 0 128 10
984 1 145 19
985 0 128 10
985 1 145 20
986 0 128 10
986 1 145 19
987 0 128 10
987 1 145 19
988 0 128 10
988 1 145 19
989 0 128 10
989 1 145 19
990 0 128 10
990 1 145 19
991 0 128 10
991 1 145 19
992 0 128 10
992 1 145 19
993 0 128 10
993 1 145 19
994 0 128 10
994 1 145 19
995 0 128 10
995 1 145 19
996 0 128 10
996 1 145 19
997 0 128 10
997 1 145 19
998 0 128 10
998 1 145 19
999 0 128 10
999 1 145 19
1000 0 128 10
1000 1 145 19
1001 0 128 10
1001 1 145 19
1002 0 128 10
1002 1 145 19
1003 0 128 10
1003 1 145 19
1004 0 128 11
1004 1 145 19
1005 0 128 11
1005 1 145 19
1006 0 128 11
1006 1 145 19
1007 0 128 12
1007 1 145 19
1008 0 128 11
1008 1 145 19
1009 0 127 12
1009 1 145 19
1010 0 128 12
1010 1 145 19
1011 0 127 12
1011 1 145 19
1012 0 127 12
1012 1 145 19
1013 0 127 12
1013 1 145 19
1014 0 126 13
1014 1 145 19
1015 0 125 14
1015 1 145 19
1016 0 125 14
1016 1 144 18
1017 0 124 14
1017 1 143 17
1018 0 123 14
1018 1 144 17
1019 0 124 14
1019 1 143 17
1020 0 123 14
1020 1 144 17
1021 0 123 14
1021 1 143 16
1022 0 122 15
1022 1 143 15
1023 0 121 16
1023 1 142 15
1024 0 122 15
1024 1 141 14
1025 0 121 16
1025 1 141 13
1026 0 121 16
1026 1 141 14
1027 0 121 16
1027 1 141 12
1028 0 121 16
1028 1 141 12
1029 0 121 16
1029 1 141 12
1030 0 121 16
1030 1 141 12
1031 0 121 16
1031 1 141 12
1032 0 121 16
1032 1 140 12
1033 0 120 16
1033 1 138 12
1034 0 119 16
1034 1 138 11
1035 0 118 17
1035 1 138 11
1036 0 116 18
1036 1 138 11
1037 0 116 17
1037 1 138 11
1038 0 115 19
1038 1 138 11
1039 0 114 19
1039 1 137 11
1040 0 112 20
1040 1 138 11
1041 0 111 19
1041 1 136 11
1042 0 112 20
1042 1 136 12
1043 0 111 19
1043 1 136 11
1044 0 112 20
1044 1 135 12
1045 0 111 19
1045 1 134 12
1046 0 111 20
1046 1 133 12
1047 0 111 19
1047 1 133 12
1048 0 110 20
1048 1 132 13
1049 0 110 19
1049 1 131 14
1050 0 109 20
1050 1 131 14
1051 0 109 19
1051 1 130 14
1052 0 108 20
1052 1 129 15
1053 0 106 19
1053 1 128 16
1054 0 105 19
1054 1 126 16
1055 0 105 19
1055 1 126 16
1056 0 104 19
1056 1 125 16
1057 0 103 19
1057 1 126 16
1058 0 103 19
1058 1 124 16
1059 0 102 19
1059 1 124 16
1060 0 101 19
1060 1 123 16
1061 0 102 19
1061 1 124 16
1062 0 100 19
1062 1 122 16
1063 0 99 19
1063 1 121 16
1064 0 99 19
1064 1 121 16
